,open,high,low,close,volume,date
0,133.69,134.8,130.93,132.3,15790929,2/1/2021 6:30
1,132.27,133.29,131.2,133.09,8386028,2/1/2021 7:00
2,133.1155,133.84,132.46,132.97,7192180,2/1/2021 7:30
3,132.9607,134.1,132.29,134.03,6323592,2/1/2021 8:00
4,134.021,134.43,133.65,133.77,5629362,2/1/2021 8:30
5,133.77,134.93,133.76,134.89,5565946,2/1/2021 9:00
6,134.93,134.95,134.31,134.8201,4497492,2/1/2021 9:30
7,134.83,135.38,134.63,134.89,5117978,2/1/2021 10:00
8,134.892,135.12,134.27,134.7382,4672299,2/1/2021 10:30
9,134.74,134.775,133.96,134.41,3929646,2/1/2021 11:00
10,134.41,134.57,133.88,134.23,3652760,2/1/2021 11:30
11,134.23,134.57,134.18,134.4301,3554688,2/1/2021 12:00
12,134.43,134.84,134.04,134.1,8672931,2/1/2021 12:30
13,135.62,136.31,134.96,135.43,11966537,2/2/2021 6:30
14,135.435,136.03,135.11,135.1608,6771463,2/2/2021 7:00
15,135.1608,135.69,135.02,135.48,5375353,2/2/2021 7:30
16,135.475,135.66,135.14,135.25,3430550,2/2/2021 8:00
17,135.2599,135.2894,134.85,135.03,4385768,2/2/2021 8:30
18,135.0399,135.29,134.96,135.265,3043643,2/2/2021 9:00
19,135.265,135.48,134.9,135,2911550,2/2/2021 9:30
20,135.01,135.0803,134.62,134.765,3028906,2/2/2021 10:00
21,134.77,135.19,134.72,134.9893,2818682,2/2/2021 10:30
22,134.98,135.13,134.8201,135.06,2363457,2/2/2021 11:00
23,135.07,135.08,134.74,134.86,2825974,2/2/2021 11:30
24,134.87,134.99,134.61,134.955,3417408,2/2/2021 12:00
25,134.96,135.45,134.8215,134.98,7691065,2/2/2021 12:30
26,135.52,135.77,134.34,135.3484,10321369,2/3/2021 6:30
27,135.36,135.4,133.61,133.7715,8933586,2/3/2021 7:00
28,133.77,134.3052,133.7,134.1001,4899799,2/3/2021 7:30
29,134.11,134.485,133.87,134.07,4172151,2/3/2021 8:00
30,134.08,134.76,133.92,134.585,2897506,2/3/2021 8:30
31,134.585,135.08,134.54,134.795,3348485,2/3/2021 9:00
32,134.7993,135.47,134.68,135.4453,3736979,2/3/2021 9:30
33,135.4499,135.55,134.82,134.985,3559512,2/3/2021 10:00
34,134.9808,135.2399,134.845,134.9933,2743320,2/3/2021 10:30
35,134.9999,135.08,134.5001,134.6701,3089323,2/3/2021 11:00
36,134.675,134.752,134.31,134.385,3001606,2/3/2021 11:30
37,134.38,134.59,134.07,134.1583,4004310,2/3/2021 12:00
38,134.1513,134.34,133.9,133.9,6201123,2/3/2021 12:30
39,136.3,136.4796,135.06,135.28,12538728,2/4/2021 6:30
40,135.275,135.74,134.59,135.26,7502472,2/4/2021 7:00
41,135.2502,135.58,134.99,135.015,4161377,2/4/2021 7:30
42,135.01,135.578,134.99,135.52,3976589,2/4/2021 8:00
43,135.5284,136.34,135.42,136.03,4110425,2/4/2021 8:30
44,136.0296,136.27,135.87,135.93,3257312,2/4/2021 9:00
45,135.93,136.06,135.75,135.83,2425467,2/4/2021 9:30
46,135.84,136.1,135.75,135.9708,2026866,2/4/2021 10:00
47,135.98,136.27,135.97,136.21,2256588,2/4/2021 10:30
48,136.22,136.85,136.22,136.74,4320290,2/4/2021 11:00
49,136.7406,136.79,136.4696,136.74,2736798,2/4/2021 11:30
50,136.75,136.98,136.68,136.87,3961151,2/4/2021 12:00
51,136.87,137.4,136.73,137.4,7621188,2/4/2021 12:30
52,137.32,137.42,136.08,136.53,10964673,2/5/2021 6:30
53,136.53,136.76,135.86,136.4,6824318,2/5/2021 7:00
54,136.395,136.57,135.99,136.47,4459252,2/5/2021 7:30
55,136.47,136.67,136.2,136.2944,3577383,2/5/2021 8:00
56,136.305,136.77,136.3,136.5889,2824800,2/5/2021 8:30
57,136.58,137.02,136.515,136.99,3696669,2/5/2021 9:00
58,136.9992,137.1293,136.79,137.0599,2809175,2/5/2021 9:30
59,137.06,137.33,136.94,137.075,2869450,2/5/2021 10:00
60,137.08,137.08,136.51,136.535,3121707,2/5/2021 10:30
61,136.54,136.78,136.4508,136.58,2909709,2/5/2021 11:00
