,open,high,low,close,volume,date
0,220.14,222.885,219.99,222.38,25468307.0,2020-02-02 22:00:00
1,225.39,227.86,224.6523,227.47,30691211.0,2020-02-03 22:00:00
2,230.22,230.25,226.85,228.22,38534817.0,2020-02-04 22:00:00
3,228.77,230.25,227.98,230.19,22467077.0,2020-02-05 22:00:00
4,229.16,230.44,228.54,229.2,25884933.0,2020-02-06 22:00:00
5,228.43,231.98,228.38,231.97,21478925.0,2020-02-09 22:00:00
6,233.21,234.02,231.3999,232.01,30197983.0,2020-02-10 22:00:00
7,233.34,234.38,232.8,234.27,24471275.0,2020-02-11 22:00:00
8,232.62,234.93,232.36,233.97,22773159.0,2020-02-12 22:00:00
9,234.28,234.86,233.5501,234.64,23438530.0,2020-02-13 22:00:00
10,233.47,235.17,233.25,234.73,24521242.0,2020-02-17 22:00:00
11,236.07,237.47,235.85,236.98,22230464.0,2020-02-18 22:00:00
12,236.46,236.95,231.88,234.78,42604016.0,2020-02-19 22:00:00
13,233.64,234.01,229.3211,230.27,66058611.0,2020-02-20 22:00:00
14,221.84,224.25,220.26,221.39,84522551.0,2020-02-23 22:00:00
15,223.19,223.9879,214.74,215.37,97742982.0,2020-02-24 22:00:00
16,216.67,220.28,214.9,216.48,80400053.0,2020-02-25 22:00:00
17,211.05,216.4235,205.5,205.64,121822562.0,2020-02-26 22:00:00
18,198.92,207.17,198.17,205.8,149247070.0,2020-02-27 22:00:00
19,208.88,216.57,205.94,216.42,112933945.0,2020-03-01 22:00:00
20,217.11,219.61,207.62,209.48,131953546.0,2020-03-02 22:00:00
21,213.32,218.33,211.37,218.22,73086209.0,2020-03-03 22:00:00
22,212.69,216.36,210.1,211.59,78705458.0,2020-03-04 22:00:00
23,204.67,209.15,202.91,208.02,89828392.0,2020-03-05 22:00:00
24,193.48,201.16,192.11,193.57,116423986.0,2020-03-08 22:00:00
25,201.11,204.3,193.6802,204.11,100599233.0,2020-03-09 22:00:00
26,199.35,200.75,192.73,195.22,89168783.0,2020-03-10 22:00:00
27,182.09,190.78,176.94,177.32,137820700.0,2020-03-11 22:00:00
28,187.07,194.48,178.13,192.34,134881980.0,2020-03-12 22:00:00
29,174.15,184.68,169.16,169.3,92054386.0,2020-03-15 22:00:00
30,175.47,184.39,169.78,182.14,121257108.0,2020-03-16 22:00:00
31,171.605,179.22,166.8,176.6,114156320.0,2020-03-17 22:00:00
32,175.69,183.49,171.63,177.66,120896481.0,2020-03-18 22:00:00
33,181.74,182.87,170.1,170.7,118983891.0,2020-03-19 22:00:00
34,170.92,174.21,164.93,170.46,124639782.0,2020-03-22 22:00:00
35,179.91,183.83,177.95,183.66,94881785.0,2020-03-23 22:00:00
36,184.42,189.51,179.98,182.3,88754909.0,2020-03-24 22:00:00
37,183.87,192.72,183.61,191.9,79887564.0,2020-03-25 22:00:00
38,186.93,190.5149,184.66,185.3,58844975.0,2020-03-26 22:00:00
39,187.1,192.49,186.3406,192.04,49356936.0,2020-03-29 22:00:00
40,191.53,195.25,189.2,190.4,62659265.0,2020-03-30 22:00:00
41,184.81,187.66,180.86,182.31,53715375.0,2020-03-31 22:00:00
42,181.59,190.1,180.97,186.01,56465348.0,2020-04-01 22:00:00
43,185.5,187.0716,181.29,183.37,47487621.0,2020-04-02 22:00:00
44,190.38,197.65,189.19,196.48,64763518.0,2020-04-05 22:00:00
45,202.14,202.66,196.0,196.4,69904478.0,2020-04-06 22:00:00
46,198.0835,201.17,196.1733,200.57,45940439.0,2020-04-07 22:00:00
47,202.27,203.22,199.0281,200.86,68323929.0,2020-04-08 22:00:00
48,199.92,203.42,198.75,203.03,42853948.0,2020-04-12 22:00:00
49,207.17,212.5,206.42,211.86,63959563.0,2020-04-13 22:00:00
50,208.48,211.8338,207.12,209.43,47035953.0,2020-04-14 22:00:00
51,211.78,214.369,209.69,213.25,64657362.0,2020-04-15 22:00:00
52,215.96,216.51,212.0801,215.29,62863223.0,2020-04-16 22:00:00
53,213.27,215.88,212.57,212.74,38249128.0,2020-04-19 22:00:00
54,210.63,211.16,203.63,204.89,72932771.0,2020-04-20 22:00:00
55,209.14,212.35,208.33,210.97,40188772.0,2020-04-21 22:00:00
56,211.8,214.435,210.095,210.52,43278542.0,2020-04-22 22:00:00
57,210.94,214.3,209.5,213.84,34303365.0,2020-04-23 22:00:00
58,216.18,216.63,214.5,215.56,36451698.0,2020-04-26 22:00:00
59,217.27,217.32,211.21,211.5,46862816.0,2020-04-27 22:00:00
60,216.21,219.97,215.14,219.0,48716406.0,2020-04-28 22:00:00
61,220.01,220.04,217.35,218.91,43359476.0,2020-04-29 22:00:00
62,214.54,216.67,211.68,212.74,48794968.0,2020-04-30 22:00:00
63,211.61,215.45,211.12,215.22,32841020.0,2020-05-03 22:00:00
64,217.4,220.14,216.85,217.66,37783075.0,2020-05-04 22:00:00
65,219.37,221.04,218.11,219.0,36455218.0,2020-05-05 22:00:00
