,open,high,low,close,volume,date
63,21.77,21.8902,21.44,21.86,50177200.0,2020-05-03 22:00:00
64,22.16,22.275,21.79,21.79,65123028.0,2020-05-04 22:00:00
65,21.99,22.05,21.3,21.32,63738410.0,2020-05-05 22:00:00
66,21.6,22.18,21.6,21.82,61339041.0,2020-05-06 22:00:00
67,22.24,22.32,22.01,22.29,42240657.0,2020-05-07 22:00:00
68,21.98,22.05,21.74,21.86,54994912.0,2020-05-10 22:00:00
69,21.95,22.03,21.27,21.29,62202694.0,2020-05-11 22:00:00
70,21.11,21.14,20.5,20.66,86848318.0,2020-05-12 22:00:00
71,20.3,21.21,20.085,21.19,103763104.0,2020-05-13 22:00:00
72,20.99,21.23,20.795,21.05,70284975.0,2020-05-14 22:00:00
73,21.83,22.3,21.6773,22.13,79563572.0,2020-05-17 22:00:00
74,22.0,22.11,21.58,21.59,56673196.0,2020-05-18 22:00:00
75,21.95,22.2,21.93,22.07,50402631.0,2020-05-19 22:00:00
76,22.0,22.21,21.88,22.0,49939856.0,2020-05-20 22:00:00
77,21.99,22.02,21.7,21.92,37584497.0,2020-05-21 22:00:00
78,22.75,23.3,22.73,23.06,108349163.0,2020-05-25 22:00:00
79,24.09,24.1,23.54,24.06,121521218.0,2020-05-26 22:00:00
80,24.33,24.34,23.61,23.68,101593968.0,2020-05-27 22:00:00
81,23.4,23.62,23.17,23.41,86971072.0,2020-05-28 22:00:00
82,23.5,23.79,23.34,23.68,52629291.0,2020-05-31 22:00:00
83,23.89,24.04,23.7,23.87,52572813.0,2020-06-01 22:00:00
84,24.4,24.87,24.34,24.76,77622930.0,2020-06-02 22:00:00
85,24.72,25.3,24.52,25.3,97575087.0,2020-06-03 22:00:00
86,26.78,26.825,26.15,26.24,135859288.0,2020-06-04 22:00:00
87,26.67,26.795,26.3701,26.74,80298387.0,2020-06-07 22:00:00
88,26.11,26.4,25.92,26.17,92833147.0,2020-06-08 22:00:00
89,26.02,26.1597,25.17,25.19,110848913.0,2020-06-09 22:00:00
90,24.0,24.36,23.09,23.13,233116601.0,2020-06-10 22:00:00
91,24.06,24.06,23.22,23.83,127502925.0,2020-06-11 22:00:00
92,23.01,24.238,22.96,24.16,92469468.0,2020-06-14 22:00:00
93,25.12,25.12,23.95,24.54,108121252.0,2020-06-15 22:00:00
94,24.61,24.61,24.13,24.17,56320875.0,2020-06-16 22:00:00
95,23.93,24.37,23.8602,24.14,61206472.0,2020-06-17 22:00:00
96,24.6,24.61,23.71,23.98,99903907.0,2020-06-18 22:00:00
97,23.68,23.88,23.53,23.71,47929500.0,2020-06-21 22:00:00
98,24.07,24.22,23.8,23.82,47218930.0,2020-06-22 22:00:00
99,23.51,23.52,22.91,22.98,90217541.0,2020-06-23 22:00:00
100,22.9,23.64,22.86,23.59,110208940.0,2020-06-24 22:00:00
101,23.19,23.26,22.52,22.58,123959144.0,2020-06-25 22:00:00
102,22.82,22.98,22.63,22.83,69107072.0,2020-06-28 22:00:00
103,22.71,23.3,22.69,23.14,60653071.0,2020-06-29 22:00:00
104,23.24,23.35,22.87,22.94,60500278.0,2020-06-30 22:00:00
105,23.45,23.53,22.915,22.97,50841858.0,2020-07-01 22:00:00
106,23.48,23.66,23.28,23.41,60271743.0,2020-07-05 22:00:00
107,23.22,23.225,22.87,22.93,43810905.0,2020-07-06 22:00:00
108,22.92,23.23,22.84,23.17,53046101.0,2020-07-07 22:00:00
109,23.16,23.21,22.49,22.68,71163738.0,2020-07-08 22:00:00
110,22.67,23.49,22.67,23.46,94440587.0,2020-07-09 22:00:00
111,23.76,23.91,23.42,23.56,102487105.0,2020-07-12 22:00:00
112,23.46,23.745,23.25,23.68,102468252.0,2020-07-13 22:00:00
113,24.25,24.26,23.89,24.15,90561776.0,2020-07-14 22:00:00
114,23.94,24.4,23.85,24.15,74678528.0,2020-07-15 22:00:00
115,24.2,24.22,23.94,23.95,47033680.0,2020-07-16 22:00:00
116,23.82,23.98,23.75,23.84,40127636.0,2020-07-19 22:00:00
117,24.0,24.4299,23.97,24.31,46494919.0,2020-07-20 22:00:00
118,24.19,24.325,24.105,24.31,44437369.0,2020-07-21 22:00:00
119,24.26,24.47,24.18,24.33,49916070.0,2020-07-22 22:00:00
120,24.35,24.475,24.19,24.27,41245574.0,2020-07-23 22:00:00
121,24.16,24.18,23.86,24.07,43060247.0,2020-07-26 22:00:00
122,23.98,24.12,23.9,24.01,35370511.0,2020-07-27 22:00:00
123,23.97,24.49,23.9314,24.46,36491582.0,2020-07-28 22:00:00
124,24.0,24.07,23.71,24.02,53994587.0,2020-07-29 22:00:00
125,24.01,24.06,23.71,24.03,50186863.0,2020-07-30 22:00:00
126,24.13,24.285,23.955,24.1,42985843.0,2020-08-02 22:00:00
127,24.0,24.04,23.87,24.0,30754518.0,2020-08-03 22:00:00
128,24.16,24.39,24.125,24.33,34866481.0,2020-08-04 22:00:00
129,24.25,24.42,24.1501,24.32,33115354.0,2020-08-05 22:00:00
130,24.2,24.86,24.15,24.84,63302841.0,2020-08-06 22:00:00
131,24.98,25.11,24.8701,25.02,45436106.0,2020-08-09 22:00:00
132,25.49,25.72,25.25,25.31,73758559.0,2020-08-10 22:00:00
133,25.76,25.77,25.06,25.24,58794997.0,2020-08-11 22:00:00
134,25.05,25.26,24.93,25.08,35222516.0,2020-08-12 22:00:00
135,24.96,25.3,24.925,25.18,28276928.0,2020-08-13 22:00:00
136,25.09,25.11,24.75,24.76,53396992.0,2020-08-16 22:00:00
137,24.78,24.84,24.58,24.6,35502548.0,2020-08-17 22:00:00
138,24.69,24.935,24.52,24.59,59847178.0,2020-08-18 22:00:00
139,24.31,24.5,24.29,24.36,45586098.0,2020-08-19 22:00:00
140,24.32,24.53,24.23,24.31,35349229.0,2020-08-20 22:00:00
141,24.45,24.89,24.39,24.89,51010918.0,2020-08-23 22:00:00
142,25.1,25.17,24.8,24.96,55236875.0,2020-08-24 22:00:00
143,24.9,24.96,24.75,24.84,30646631.0,2020-08-25 22:00:00
144,24.82,25.375,24.82,25.26,66463903.0,2020-08-26 22:00:00
145,25.44,25.45,25.15,25.36,49170562.0,2020-08-27 22:00:00
146,25.34,25.34,25.055,25.06,52259043.0,2020-08-30 22:00:00
147,24.93,25.215,24.85,25.13,42040016.0,2020-08-31 22:00:00
148,25.12,25.58,25.0499,25.49,48432545.0,2020-09-01 22:00:00
149,25.64,26.01,24.94,25.1,98405467.0,2020-09-02 22:00:00
150,25.55,25.69,24.89,25.29,111105512.0,2020-09-03 22:00:00
151,25.04,25.1,24.55,24.64,84687637.0,2020-09-07 22:00:00
152,24.87,25.07,24.71,24.89,52321186.0,2020-09-08 22:00:00
153,24.97,25.14,24.49,24.54,55515302.0,2020-09-09 22:00:00
154,24.58,24.84,24.5,24.71,69285693.0,2020-09-10 22:00:00
155,24.93,25.27,24.86,25.05,51020975.0,2020-09-13 22:00:00
156,25.1,25.12,24.69,24.71,48459911.0,2020-09-14 22:00:00
157,24.76,25.27,24.71,24.99,62122241.0,2020-09-15 22:00:00
158,24.65,24.8799,24.58,24.73,47334182.0,2020-09-16 22:00:00
159,24.73,24.9278,24.63,24.68,61707172.0,2020-09-17 22:00:00
160,24.03,24.165,23.56,23.93,72307333.0,2020-09-20 22:00:00
161,23.87,24.1,23.53,23.73,84561453.0,2020-09-21 22:00:00
162,23.78,23.945,23.2,23.2,54282517.0,2020-09-22 22:00:00
163,23.21,23.58,22.94,23.25,56512283.0,2020-09-23 22:00:00
164,23.08,23.57,23.03,23.49,46026552.0,2020-09-24 22:00:00
165,23.82,24.22,23.82,24.05,62803502.0,2020-09-27 22:00:00
166,23.98,24.015,23.62,23.75,53262964.0,2020-09-28 22:00:00
167,23.85,24.27,23.84,24.07,66732154.0,2020-09-29 22:00:00
168,24.17,24.33,23.92,24.11,65766067.0,2020-09-30 22:00:00
169,23.79,24.44,23.73,24.3,63368423.0,2020-10-01 22:00:00
170,24.53,24.78,24.465,24.7,58911741.0,2020-10-04 22:00:00
171,24.91,25.08,24.36,24.45,88404884.0,2020-10-05 22:00:00
172,24.68,24.98,24.68,24.86,53815232.0,2020-10-06 22:00:00
173,25.0,25.26,24.94,25.2,57646316.0,2020-10-07 22:00:00
174,25.34,25.37,25.0317,25.23,52036858.0,2020-10-08 22:00:00
175,25.21,25.59,25.205,25.51,45931404.0,2020-10-11 22:00:00
176,25.43,25.51,24.943,25.02,60377774.0,2020-10-12 22:00:00
177,25.04,25.13,24.75,24.78,49035086.0,2020-10-13 22:00:00
178,24.55,24.98,24.51,24.97,41640087.0,2020-10-14 22:00:00
179,25.02,25.15,24.87,24.99,40103579.0,2020-10-15 22:00:00
180,25.08,25.09,24.565,24.61,42989046.0,2020-10-18 22:00:00
181,24.77,25.095,24.76,24.81,67293885.0,2020-10-19 22:00:00
182,24.77,24.93,24.675,24.68,44307200.0,2020-10-20 22:00:00
183,24.67,25.2,24.66,25.17,39511826.0,2020-10-21 22:00:00
184,25.33,25.405,25.05,25.25,45092704.0,2020-10-22 22:00:00
185,24.89,24.93,24.45,24.68,53980959.0,2020-10-25 22:00:00
186,24.67,24.67,24.21,24.23,46083326.0,2020-10-26 22:00:00
187,23.72,23.93,23.47,23.61,89288268.0,2020-10-27 22:00:00
188,23.55,23.9617,23.25,23.79,60908418.0,2020-10-28 22:00:00
189,23.65,23.9001,23.47,23.86,66227901.0,2020-10-29 22:00:00
190,24.26,24.42,23.9643,24.31,65135953.0,2020-11-01 22:00:00
191,24.76,25.1,24.73,24.85,79834178.0,2020-11-02 22:00:00
192,24.41,25.0,24.19,24.56,87397396.0,2020-11-03 22:00:00
193,24.77,25.335,24.77,25.16,65942296.0,2020-11-04 22:00:00
194,25.28,25.3093,24.88,24.96,60783529.0,2020-11-05 22:00:00
195,26.98,27.44,26.66,27.01,162966803.0,2020-11-08 22:00:00
196,27.04,27.245,26.79,27.15,85851219.0,2020-11-09 22:00:00
197,27.3,27.32,26.875,27.04,65062441.0,2020-11-10 22:00:00
198,26.71,26.765,26.35,26.59,62749613.0,2020-11-11 22:00:00
199,26.84,27.14,26.77,27.03,45051630.0,2020-11-12 22:00:00
200,27.71,27.73,27.36,27.63,67556101.0,2020-11-15 22:00:00
201,27.32,27.64,27.13,27.59,63679673.0,2020-11-16 22:00:00
202,27.72,27.94,27.32,27.33,71578423.0,2020-11-17 22:00:00
203,27.19,27.45,27.0233,27.42,47194764.0,2020-11-18 22:00:00
204,27.28,27.385,27.1218,27.18,39976918.0,2020-11-19 22:00:00
205,27.53,27.77,27.39,27.69,51870485.0,2020-11-22 22:00:00
206,28.17,28.69,28.095,28.66,60991150.0,2020-11-23 22:00:00
207,28.5,28.58,28.22,28.56,45204616.0,2020-11-24 22:00:00
208,28.56,28.59,28.36,28.47,26981175.0,2020-11-26 22:00:00
209,28.3,28.38,27.83,27.88,72524240.0,2020-11-29 22:00:00
210,28.4,28.565,28.29,28.31,53977316.0,2020-11-30 22:00:00
211,28.27,28.67,28.22,28.62,57471766.0,2020-12-01 22:00:00
212,28.64,28.7976,28.46,28.63,49566017.0,2020-12-02 22:00:00
213,28.82,29.03,28.8,28.98,52713126.0,2020-12-03 22:00:00
214,28.81,28.86,28.61,28.78,34631598.0,2020-12-06 22:00:00
215,28.51,28.84,28.51,28.77,31628548.0,2020-12-07 22:00:00
216,28.93,28.95,28.59,28.7,47589551.0,2020-12-08 22:00:00
217,28.48,28.78,28.39,28.75,41298302.0,2020-12-09 22:00:00
218,28.43,28.525,28.23,28.46,48216339.0,2020-12-10 22:00:00
219,28.84,28.84,28.11,28.13,38302861.0,2020-12-13 22:00:00
220,28.35,28.69,28.1928,28.61,38637134.0,2020-12-14 22:00:00
221,28.66,28.68,28.52,28.66,55602812.0,2020-12-15 22:00:00
222,28.71,28.79,28.58,28.74,38510854.0,2020-12-16 22:00:00
223,28.78,28.78,28.315,28.49,56080100.0,2020-12-17 22:00:00
224,28.67,28.855,28.225,28.72,77688103.0,2020-12-20 22:00:00
225,28.74,28.78,28.42,28.44,42342404.0,2020-12-21 22:00:00
226,28.61,29.07,28.6,28.91,52681434.0,2020-12-22 22:00:00
227,28.97,28.98,28.71,28.95,16071006.0,2020-12-23 22:00:00
228,29.15,29.32,28.985,29.09,32824848.0,2020-12-27 22:00:00
229,29.21,29.22,28.96,28.99,23607011.0,2020-12-28 22:00:00
230,29.09,29.205,29.02,29.12,16616701.0,2020-12-29 22:00:00
231,29.08,29.52,29.0,29.48,26239297.0,2020-12-30 22:00:00
232,29.59,29.6,28.83,29.08,47086344.0,2021-01-03 22:00:00
233,29.07,29.335,28.92,29.21,35265353.0,2021-01-04 22:00:00
234,29.77,30.74,29.77,30.5,102254861.0,2021-01-05 22:00:00
235,30.95,31.26,30.88,30.94,64342738.0,2021-01-06 22:00:00
236,31.09,31.1,30.51,30.92,54266408.0,2021-01-07 22:00:00
237,30.62,31.07,30.49,31.02,56592307.0,2021-01-10 22:00:00
238,31.2,31.49,31.105,31.34,60546586.0,2021-01-11 22:00:00
239,31.29,31.4,31.0924,31.32,55394727.0,2021-01-12 22:00:00
240,31.41,31.62,31.29,31.46,49828818.0,2021-01-13 22:00:00
241,31.0,31.19,30.71,30.94,68732671.0,2021-01-14 22:00:00
242,31.1,31.18,30.83,31.02,97457189.0,2021-01-18 22:00:00
243,31.12,31.12,30.78,30.89,55765702.0,2021-01-19 22:00:00
244,30.87,30.93,30.56,30.56,43733020.0,2021-01-20 22:00:00
245,30.25,30.46,30.2,30.34,37928042.0,2021-01-21 22:00:00
246,30.04,30.16,29.74,30.12,68321478.0,2021-01-24 22:00:00
247,30.24,30.28,29.855,29.88,55504593.0,2021-01-25 22:00:00
248,29.47,29.5,28.935,29.0,84059225.0,2021-01-26 22:00:00
249,29.37,29.88,29.28,29.54,62985871.0,2021-01-27 22:00:00
250,29.46,29.54,28.8231,28.95,78260672.0,2021-01-28 22:00:00
251,29.27,29.37,29.02,29.33,41947408.0,2021-01-31 22:00:00
252,29.67,30.19,29.655,30.04,54263012.0,2021-02-01 22:00:00
253,30.0,30.22,29.94,30.21,46195153.0,2021-02-02 22:00:00
