,open,high,low,close,volume,date
0,126.02,127.77,126.01,126.21,8082244.0,2020-02-02 22:00:00
1,128.06,128.94,127.77,128.51,8348620.0,2020-02-03 22:00:00
2,129.36,129.5157,128.26,129.16,6677013.0,2020-02-04 22:00:00
3,129.45,129.48,128.87,128.87,5519882.0,2020-02-05 22:00:00
4,128.29,128.9199,127.79,128.31,3633784.0,2020-02-06 22:00:00
5,128.21,129.77,128.21,129.76,2933621.0,2020-02-09 22:00:00
6,130.29,131.34,129.97,130.78,5507862.0,2020-02-10 22:00:00
7,131.43,132.192,131.41,132.12,3905516.0,2020-02-11 22:00:00
8,131.6,132.38,131.23,131.89,3553398.0,2020-02-12 22:00:00
9,132.14,132.3,131.33,131.69,2479787.0,2020-02-13 22:00:00
10,131.5,132.11,130.95,131.68,3370054.0,2020-02-17 22:00:00
11,132.15,132.73,132.08,132.27,2318071.0,2020-02-18 22:00:00
12,132.16,132.68,130.69,132.32,5416369.0,2020-02-19 22:00:00
13,131.74,131.88,129.96,130.3,6161330.0,2020-02-20 22:00:00
14,125.88,127.04,125.2,125.82,8753592.0,2020-02-23 22:00:00
15,126.92,127.19,122.17,122.46,14609928.0,2020-02-24 22:00:00
16,123.19,124.33,121.18,121.49,12360387.0,2020-02-25 22:00:00
17,119.0,121.48,116.52,116.58,17717160.0,2020-02-26 22:00:00
18,112.8,116.0,112.53,115.83,20617106.0,2020-02-27 22:00:00
19,116.18,119.82,114.55,119.81,9511225.0,2020-03-01 22:00:00
20,120.16,121.74,115.8,116.91,14774264.0,2020-03-02 22:00:00
21,118.74,121.05,117.45,120.95,7342410.0,2020-03-03 22:00:00
22,118.06,118.83,115.54,116.44,7299838.0,2020-03-04 22:00:00
23,112.89,115.27,112.17,114.65,8327470.0,2020-03-05 22:00:00
24,106.08,110.7,103.5,107.43,8414870.0,2020-03-08 22:00:00
25,111.21,113.37,107.37,113.37,10969642.0,2020-03-09 22:00:00
26,110.27,110.82,106.14,107.17,7627558.0,2020-03-10 22:00:00
27,99.07,102.67,95.25,96.34,9980826.0,2020-03-11 22:00:00
28,101.6,102.37,95.97,102.3,8037076.0,2020-03-12 22:00:00
29,91.05,95.85,88.64,89.34,8408900.0,2020-03-15 22:00:00
30,91.34,94.73,86.245,92.78,13567046.0,2020-03-16 22:00:00
31,86.82,89.12,81.7378,87.45,13828879.0,2020-03-17 22:00:00
32,87.08,93.06,84.19,90.5,7442125.0,2020-03-18 22:00:00
33,91.56,94.47,87.66,87.81,12891718.0,2020-03-19 22:00:00
34,86.86,89.31,84.66,87.53,7654169.0,2020-03-22 22:00:00
35,92.34,95.895,91.95,95.74,10373690.0,2020-03-23 22:00:00
36,97.44,101.07,95.03,97.42,9998946.0,2020-03-24 22:00:00
37,98.48,102.1,98.01,101.45,6495561.0,2020-03-25 22:00:00
38,98.36,100.64,96.89,98.05,5131145.0,2020-03-26 22:00:00
39,98.64,100.49,96.925,100.1,6660260.0,2020-03-29 22:00:00
40,99.23,100.69,97.82,98.08,5152333.0,2020-03-30 22:00:00
41,94.35,95.95,92.87,93.7,6758401.0,2020-03-31 22:00:00
42,93.15,95.48,91.98,94.05,5998824.0,2020-04-01 22:00:00
43,93.48,93.95,91.23,92.41,5180054.0,2020-04-02 22:00:00
44,95.79,100.63,95.79,100.1,5303916.0,2020-04-05 22:00:00
45,104.73,105.505,101.37,101.59,7009093.0,2020-04-06 22:00:00
46,102.83,105.21,102.09,104.79,4165482.0,2020-04-07 22:00:00
47,106.3,108.44,105.6517,106.68,5322906.0,2020-04-08 22:00:00
48,106.26,107.05,104.65,106.65,3411719.0,2020-04-12 22:00:00
49,108.88,111.03,108.37,110.82,5744700.0,2020-04-13 22:00:00
50,108.07,109.14,107.08,108.39,3808761.0,2020-04-14 22:00:00
51,108.84,111.0,107.8,109.69,4609191.0,2020-04-15 22:00:00
52,112.36,113.2,110.97,112.93,4383922.0,2020-04-16 22:00:00
53,111.7,113.19,110.7701,110.96,3413066.0,2020-04-19 22:00:00
54,109.11,109.83,107.24,108.08,4327909.0,2020-04-20 22:00:00
55,110.09,111.18,109.47,110.41,3385690.0,2020-04-21 22:00:00
56,110.96,112.02,109.98,110.38,4129555.0,2020-04-22 22:00:00
57,111.52,112.75,110.495,112.25,2914498.0,2020-04-23 22:00:00
58,113.4,115.09,113.29,114.35,4119671.0,2020-04-26 22:00:00
59,116.49,116.9,114.22,114.8,4729440.0,2020-04-27 22:00:00
60,117.03,118.21,116.38,117.33,4998795.0,2020-04-28 22:00:00
61,116.48,117.3,115.3988,116.6,5053528.0,2020-04-29 22:00:00
62,113.02,113.94,111.37,112.24,6276608.0,2020-04-30 22:00:00
63,110.76,112.9,110.12,112.85,4606904.0,2020-05-03 22:00:00
64,114.35,114.69,113.02,113.26,4546841.0,2020-05-04 22:00:00
65,114.0,114.48,113.075,113.24,3905014.0,2020-05-05 22:00:00
66,114.65,115.59,114.5975,115.02,5333595.0,2020-05-06 22:00:00
67,116.49,117.37,115.85,117.26,3936588.0,2020-05-07 22:00:00
68,116.24,117.96,116.08,117.0,4043612.0,2020-05-10 22:00:00
69,117.5,117.77,114.38,114.44,5972398.0,2020-05-11 22:00:00
70,114.27,114.92,111.35,112.47,6681084.0,2020-05-12 22:00:00
71,111.09,114.2,110.06,114.15,5718373.0,2020-05-13 22:00:00
72,113.22,115.5,112.84,115.48,6278256.0,2020-05-14 22:00:00
73,118.64,120.398,118.52,119.85,5117037.0,2020-05-17 22:00:00
74,119.59,121.41,119.13,119.42,5256835.0,2020-05-18 22:00:00
75,121.39,121.4188,120.23,120.98,3854136.0,2020-05-19 22:00:00
76,121.28,122.07,119.94,121.41,4558596.0,2020-05-20 22:00:00
77,121.36,121.56,120.3,121.23,3821024.0,2020-05-21 22:00:00
78,124.44,124.75,122.97,123.15,4564260.0,2020-05-25 22:00:00
79,124.62,125.28,122.1,125.26,5765629.0,2020-05-26 22:00:00
80,125.63,126.08,123.405,123.74,3646981.0,2020-05-27 22:00:00
81,123.7,124.64,122.75,124.19,6507996.0,2020-05-28 22:00:00
82,124.34,125.82,124.24,125.37,3331277.0,2020-05-31 22:00:00
83,125.93,126.44,125.28,126.44,4226686.0,2020-06-01 22:00:00
84,127.06,129.23,127.06,128.83,5531065.0,2020-06-02 22:00:00
85,128.53,129.31,127.5,128.18,4985779.0,2020-06-03 22:00:00
86,131.23,131.9887,130.58,131.25,5844661.0,2020-06-04 22:00:00
87,132.01,133.3,132.01,133.25,3502454.0,2020-06-07 22:00:00
88,132.08,132.95,131.24,132.21,4344916.0,2020-06-08 22:00:00
89,132.73,132.75,130.83,130.97,3892230.0,2020-06-09 22:00:00
90,126.77,128.66,123.81,124.11,6867784.0,2020-06-10 22:00:00
91,127.44,127.88,122.8,125.34,5994757.0,2020-06-11 22:00:00
92,122.59,126.93,121.92,126.53,4996497.0,2020-06-14 22:00:00
93,130.38,130.54,126.59,129.19,5083444.0,2020-06-15 22:00:00
94,129.73,130.17,128.53,128.85,3175214.0,2020-06-16 22:00:00
95,128.35,129.07,127.8,128.38,2766752.0,2020-06-17 22:00:00
96,129.99,130.24,126.97,127.38,6691951.0,2020-06-18 22:00:00
97,126.87,128.5,126.3,128.39,2837884.0,2020-06-21 22:00:00
98,129.77,130.21,129.01,129.4,3673804.0,2020-06-22 22:00:00
99,128.63,129.09,124.98,126.55,5981477.0,2020-06-23 22:00:00
100,126.02,126.86,124.77,126.72,4884674.0,2020-06-24 22:00:00
101,126.68,126.95,123.54,123.75,5748505.0,2020-06-25 22:00:00
102,124.3,126.2,122.93,126.1,3911330.0,2020-06-28 22:00:00
103,126.0,128.295,125.613,127.71,3364938.0,2020-06-29 22:00:00
104,127.89,129.53,127.79,129.0,5586407.0,2020-06-30 22:00:00
105,130.94,131.65,129.18,129.51,3664259.0,2020-07-01 22:00:00
106,131.44,132.64,131.11,132.58,3557949.0,2020-07-05 22:00:00
107,131.96,132.38,130.28,130.5,3446631.0,2020-07-06 22:00:00
108,130.73,131.92,130.12,131.89,2739961.0,2020-07-07 22:00:00
109,132.35,132.44,129.62,131.74,3112394.0,2020-07-08 22:00:00
110,131.82,133.41,130.95,133.31,6456353.0,2020-07-09 22:00:00
111,134.51,136.5,131.25,131.62,6641270.0,2020-07-12 22:00:00
112,130.97,133.01,129.43,132.93,5737048.0,2020-07-13 22:00:00
113,134.8,135.23,132.92,134.83,3752862.0,2020-07-14 22:00:00
114,133.74,134.85,133.28,134.47,3024682.0,2020-07-15 22:00:00
115,134.99,134.99,133.3596,133.84,3094657.0,2020-07-16 22:00:00
116,133.94,136.33,133.61,135.98,2735803.0,2020-07-19 22:00:00
