,open,high,low,close,volume,date
0,1656.0,1671.0,-1164.0,650.0,0.0,2020-04-08 22:00:00
1,-228.0,1015.0,-1148.0,329.0,0.0,2020-04-12 22:00:00
2,1523.0,1523.0,-994.0,727.0,0.0,2020-04-13 22:00:00
3,-1721.0,1104.0,-1776.0,486.0,0.0,2020-04-14 22:00:00
4,215.0,987.0,-1093.0,265.0,0.0,2020-04-15 22:00:00
5,1721.0,1771.0,-718.0,354.0,0.0,2020-04-16 22:00:00
6,-1505.0,908.0,-1505.0,341.0,0.0,2020-04-19 22:00:00
7,-1563.0,1084.0,-1563.0,264.0,0.0,2020-04-20 22:00:00
8,1687.0,1705.0,-820.0,502.0,0.0,2020-04-21 22:00:00
9,783.0,941.0,-1300.0,563.0,0.0,2020-04-22 22:00:00
10,1199.0,1210.0,-1037.0,305.0,0.0,2020-04-23 22:00:00
11,1001.0,1019.0,-660.0,332.0,0.0,2020-04-26 22:00:00
12,1563.0,1581.0,-1281.0,38.0,0.0,2020-04-27 22:00:00
13,1620.0,1640.0,-754.0,9.0,0.0,2020-04-28 22:00:00
14,-940.0,924.0,-1331.0,338.0,0.0,2020-04-29 22:00:00
15,-1588.0,927.0,-1588.0,617.0,0.0,2020-04-30 22:00:00
16,-1199.0,965.0,-1249.0,244.0,0.0,2020-05-03 22:00:00
17,1412.0,1412.0,-1381.0,58.0,0.0,2020-05-04 22:00:00
18,946.0,985.0,-1081.0,-14.0,0.0,2020-05-05 22:00:00
19,1608.0,1634.0,-1029.0,424.0,0.0,2020-05-06 22:00:00
20,1484.0,1484.0,-620.0,466.0,0.0,2020-05-07 22:00:00
21,-1149.0,941.0,-1149.0,-528.0,0.0,2020-05-10 22:00:00
22,842.0,889.0,-1158.0,-296.0,0.0,2020-05-11 22:00:00
23,-773.0,902.0,-1361.0,-35.0,0.0,2020-05-12 22:00:00
24,-1637.0,1288.0,-1656.0,462.0,0.0,2020-05-13 22:00:00
25,-953.0,1014.0,-1035.0,-227.0,0.0,2020-05-14 22:00:00
26,1885.0,1885.0,-724.0,522.0,0.0,2020-05-17 22:00:00
27,-540.0,1251.0,-1141.0,116.0,0.0,2020-05-18 22:00:00
28,1598.0,1598.0,-868.0,610.0,0.0,2020-05-19 22:00:00
29,-356.0,981.0,-896.0,-326.0,0.0,2020-05-20 22:00:00
30,434.0,1017.0,-940.0,457.0,0.0,2020-05-21 22:00:00
31,1667.0,1667.0,-1118.0,271.0,0.0,2020-05-25 22:00:00
32,1368.0,1434.0,-1080.0,520.0,0.0,2020-05-26 22:00:00
33,1223.0,1229.0,-1290.0,-425.0,0.0,2020-05-27 22:00:00
34,-846.0,1339.0,-1114.0,92.0,0.0,2020-05-28 22:00:00
35,499.0,991.0,-800.0,-248.0,0.0,2020-05-31 22:00:00
36,1133.0,1165.0,-925.0,56.0,0.0,2020-06-01 22:00:00
37,1264.0,1316.0,-761.0,90.0,0.0,2020-06-02 22:00:00
38,-951.0,845.0,-1185.0,568.0,0.0,2020-06-03 22:00:00
39,1584.0,1606.0,-1072.0,310.0,0.0,2020-06-04 22:00:00
40,1101.0,1101.0,-702.0,195.0,0.0,2020-06-07 22:00:00
41,-1349.0,852.0,-1353.0,-76.0,0.0,2020-06-08 22:00:00
42,-406.0,1108.0,-1216.0,576.0,0.0,2020-06-09 22:00:00
43,-1881.0,1007.0,-1916.0,1.0,0.0,2020-06-10 22:00:00
44,1777.0,1790.0,-1373.0,358.0,0.0,2020-06-11 22:00:00
45,-1745.0,1550.0,-1745.0,-335.0,0.0,2020-06-14 22:00:00
46,1515.0,1622.0,-1330.0,-642.0,0.0,2020-06-15 22:00:00
47,522.0,990.0,-1332.0,79.0,0.0,2020-06-16 22:00:00
48,-1290.0,981.0,-1290.0,-190.0,0.0,2020-06-17 22:00:00
49,1130.0,1133.0,-1461.0,-144.0,0.0,2020-06-18 22:00:00
50,-718.0,1001.0,-1005.0,-69.0,0.0,2020-06-21 22:00:00
51,1497.0,1497.0,-976.0,-16.0,0.0,2020-06-22 22:00:00
52,-1343.0,1170.0,-1431.0,-113.0,0.0,2020-06-23 22:00:00
53,-1050.0,1155.0,-1072.0,220.0,0.0,2020-06-24 22:00:00
54,-1146.0,1039.0,-1292.0,366.0,0.0,2020-06-25 22:00:00
55,1275.0,1306.0,-1136.0,184.0,0.0,2020-06-28 22:00:00
56,-578.0,1034.0,-995.0,379.0,0.0,2020-06-29 22:00:00
57,659.0,1021.0,-1178.0,367.0,0.0,2020-06-30 22:00:00
58,1749.0,1749.0,-1185.0,-140.0,0.0,2020-07-01 22:00:00
59,1647.0,1703.0,-945.0,106.0,0.0,2020-07-05 22:00:00
60,-1328.0,773.0,-1350.0,-5.0,0.0,2020-07-06 22:00:00
61,-73.0,1083.0,-1099.0,-92.0,0.0,2020-07-07 22:00:00
62,-402.0,1309.0,-1310.0,-28.0,0.0,2020-07-08 22:00:00
63,60.0,1067.0,-800.0,387.0,0.0,2020-07-09 22:00:00
64,1308.0,1401.0,-1548.0,-140.0,0.0,2020-07-12 22:00:00
65,-512.0,1019.0,-903.0,117.0,0.0,2020-07-13 22:00:00
66,1452.0,1452.0,-958.0,104.0,0.0,2020-07-14 22:00:00
67,-1278.0,1050.0,-1278.0,-289.0,0.0,2020-07-15 22:00:00
68,465.0,892.0,-816.0,-252.0,0.0,2020-07-16 22:00:00
69,-566.0,787.0,-655.0,56.0,0.0,2020-07-19 22:00:00
70,1438.0,1474.0,-838.0,67.0,0.0,2020-07-20 22:00:00
71,-803.0,763.0,-844.0,155.0,0.0,2020-07-21 22:00:00
72,-460.0,1000.0,-1222.0,21.0,0.0,2020-07-22 22:00:00
73,-167.0,809.0,-917.0,-112.0,0.0,2020-07-23 22:00:00
74,-180.0,841.0,-516.0,77.0,0.0,2020-07-26 22:00:00
75,-749.0,725.0,-842.0,-126.0,0.0,2020-07-27 22:00:00
76,1063.0,1083.0,-634.0,136.0,0.0,2020-07-28 22:00:00
77,-1382.0,1124.0,-1394.0,-95.0,0.0,2020-07-29 22:00:00
78,-399.0,952.0,-1039.0,205.0,0.0,2020-07-30 22:00:00
79,650.0,857.0,-892.0,61.0,0.0,2020-08-02 22:00:00
80,-391.0,723.0,-664.0,123.0,0.0,2020-08-03 22:00:00
81,1208.0,1231.0,-826.0,64.0,0.0,2020-08-04 22:00:00
82,-326.0,753.0,-666.0,74.0,0.0,2020-08-05 22:00:00
83,-804.0,885.0,-804.0,43.0,0.0,2020-08-06 22:00:00
84,901.0,981.0,-658.0,-96.0,0.0,2020-08-09 22:00:00
85,1307.0,1329.0,-1277.0,-301.0,0.0,2020-08-10 22:00:00
86,1386.0,1421.0,-838.0,-8.0,0.0,2020-08-11 22:00:00
87,-824.0,712.0,-1041.0,-195.0,0.0,2020-08-12 22:00:00
88,-998.0,708.0,-998.0,-59.0,0.0,2020-08-13 22:00:00
89,509.0,723.0,-531.0,-234.0,0.0,2020-08-16 22:00:00
90,-299.0,695.0,-738.0,189.0,0.0,2020-08-17 22:00:00
91,172.0,604.0,-1051.0,-291.0,0.0,2020-08-18 22:00:00
92,-1440.0,763.0,-1440.0,-272.0,0.0,2020-08-19 22:00:00
93,-828.0,577.0,-888.0,221.0,0.0,2020-08-20 22:00:00
94,1281.0,1281.0,-565.0,46.0,0.0,2020-08-23 22:00:00
95,827.0,852.0,-994.0,202.0,0.0,2020-08-24 22:00:00
96,-487.0,579.0,-616.0,-99.0,0.0,2020-08-25 22:00:00
97,806.0,866.0,-878.0,-90.0,0.0,2020-08-26 22:00:00
98,1100.0,1100.0,-629.0,409.0,0.0,2020-08-27 22:00:00
99,-378.0,673.0,-979.0,13.0,0.0,2020-08-30 22:00:00
100,-546.0,735.0,-770.0,-18.0,0.0,2020-08-31 22:00:00
101,222.0,795.0,-791.0,364.0,0.0,2020-09-01 22:00:00
102,30.0,1004.0,-1678.0,-285.0,0.0,2020-09-02 22:00:00
103,1075.0,1397.0,-1513.0,183.0,0.0,2020-09-03 22:00:00
104,-1385.0,921.0,-1385.0,-32.0,0.0,2020-09-07 22:00:00
105,1433.0,1433.0,-796.0,-268.0,0.0,2020-09-08 22:00:00
106,720.0,1016.0,-1271.0,246.0,0.0,2020-09-09 22:00:00
107,1065.0,1088.0,-1222.0,219.0,0.0,2020-09-10 22:00:00
108,146.0,874.0,-1035.0,422.0,0.0,2020-09-13 22:00:00
109,1186.0,1232.0,-984.0,36.0,0.0,2020-09-14 22:00:00
