date,1. open,2. high,3. low,4. close,5. volume
2021-12-13 08:29:00,181.73,181.97,181.71,181.84,28983.0
2021-12-13 08:28:00,181.72,181.73,181.71,181.73,2532.0
2021-12-13 08:27:00,181.77,181.8,181.74,181.74,3475.0
2021-12-13 08:26:00,181.7,181.79,181.69,181.7601,162247.0
2021-12-13 08:25:00,181.64,181.74,181.64,181.719,6821.0
2021-12-13 08:24:00,181.71,181.75,181.61,181.63,13357.0
2021-12-13 08:23:00,181.6599,181.7,181.62,181.69,16863.0
2021-12-13 08:22:00,181.65,181.69,181.61,181.61,28425.0
2021-12-13 08:21:00,181.71,181.72,181.61,181.61,20460.0
2021-12-13 08:20:00,181.8,181.8,181.72,181.72,11518.0
2021-12-13 08:19:00,181.87,181.87,181.74,181.77,9599.0
2021-12-13 08:18:00,181.99,182.04,181.79,181.8799,28013.0
2021-12-13 08:17:00,181.97,182.0,181.95,181.99,13998.0
2021-12-13 08:16:00,182.02,182.22,181.91,181.96,35229.0
2021-12-13 08:15:00,181.81,182.0,181.78,182.0,31143.0
2021-12-13 08:14:00,181.89,181.9,181.8,181.8,8188.0
2021-12-13 08:13:00,181.85,181.9,181.83,181.88,19914.0
2021-12-13 08:12:00,181.849,181.85,181.82,181.84,4820.0
2021-12-13 08:11:00,181.8,181.84,181.78,181.84,6925.0
2021-12-13 08:10:00,181.79,181.81,181.73,181.75,13445.0
2021-12-13 08:09:00,181.91,181.92,181.78,181.78,8318.0
2021-12-13 08:08:00,181.9,181.97,181.87,181.9,36727.0
2021-12-13 08:07:00,181.75,181.9,181.74,181.87,22904.0
2021-12-13 08:06:00,181.7,181.7599,181.65,181.73,11665.0
2021-12-13 08:05:00,181.6799,181.73,179.002,181.71,9155.0
2021-12-13 08:04:00,181.65,181.65,181.62,181.65,2931.0
2021-12-13 08:03:00,181.6899,181.73,181.63,181.65,7090.0
2021-12-13 08:02:00,181.76,181.97,181.25,181.6899,72217.0
2021-12-13 08:01:00,181.2,181.96,181.1,181.9,270632.0
2021-12-13 08:00:00,181.66,181.89,181.65,181.8,22747.0
2021-12-13 07:59:00,181.56,181.69,181.55,181.69,9307.0
2021-12-13 07:58:00,181.61,181.61,181.56,181.58,10010.0
2021-12-13 07:57:00,181.66,181.67,181.6,181.6,10687.0
2021-12-13 07:56:00,181.66,181.66,181.62,181.62,5139.0
2021-12-13 07:55:00,181.7,181.73,181.66,181.66,4049.0
2021-12-13 07:54:00,181.7,181.72,181.67,181.72,4105.0
2021-12-13 07:53:00,181.72,181.72,181.64,181.7,5378.0
2021-12-13 07:52:00,181.69,181.78,181.69,181.73,5663.0
2021-12-13 07:51:00,181.61,181.69,181.61,181.69,11277.0
2021-12-13 07:50:00,181.67,181.69,181.63,181.63,9167.0
2021-12-13 07:49:00,181.76,181.76,181.69,181.69,10553.0
2021-12-13 07:48:00,181.85,181.85,181.76,181.76,7052.0
2021-12-13 07:47:00,181.79,181.91,181.76,181.91,5832.0
2021-12-13 07:46:00,181.83,181.87,181.8,181.8,7891.0
2021-12-13 07:45:00,181.79,181.85,181.77,181.83,4404.0
2021-12-13 07:44:00,181.85,181.86,181.82,181.82,2320.0
2021-12-13 07:43:00,181.96,181.96,181.79,181.84,16437.0
2021-12-13 07:42:00,181.95,181.96,181.95,181.96,927.0
2021-12-13 07:41:00,181.93,181.98,181.89,181.96,11494.0
2021-12-13 07:40:00,181.88,181.97,181.87,181.9,26634.0
2021-12-13 07:39:00,181.94,181.95,181.83,181.89,10353.0
2021-12-13 07:38:00,181.83,181.92,181.83,181.92,4981.0
2021-12-13 07:37:00,181.72,181.79,181.72,181.79,2608.0
2021-12-13 07:36:00,181.78,181.78,181.71,181.72,6324.0
2021-12-13 07:35:00,181.78,181.79,181.7,181.7,18980.0
2021-12-13 07:34:00,181.85,181.85,181.78,181.78,11916.0
2021-12-13 07:33:00,181.8,181.85,181.8,181.85,4086.0
2021-12-13 07:32:00,181.76,181.8,181.75,181.8,10157.0
2021-12-13 07:31:00,181.69,181.78,181.69,181.78,2993.0
2021-12-13 07:30:00,181.74,181.8,181.69,181.7,18633.0
2021-12-13 07:29:00,181.68,181.72,181.61,181.72,10944.0
2021-12-13 07:28:00,181.55,181.68,181.55,181.68,4632.0
2021-12-13 07:27:00,181.54,181.6,181.54,181.55,5473.0
2021-12-13 07:26:00,181.51,181.55,181.5,181.55,2949.0
2021-12-13 07:25:00,181.55,181.61,181.5,181.54,10446.0
2021-12-13 07:24:00,181.63,181.65,181.55,181.6,10280.0
2021-12-13 07:23:00,181.49,181.65,181.49,181.53,19867.0
2021-12-13 07:22:00,181.5,181.5,181.49,181.49,16191.0
2021-12-13 07:21:00,181.46,181.49,181.46,181.49,1842.0
2021-12-13 07:20:00,181.5,181.5,181.46,181.46,5774.0
2021-12-13 07:19:00,181.47,181.5,181.47,181.49,9435.0
2021-12-13 07:18:00,181.48,181.5,181.47,181.47,21493.0
2021-12-13 07:17:00,181.45,181.49,181.42,181.48,5006.0
2021-12-13 07:16:00,181.42,181.48,181.42,181.47,5398.0
2021-12-13 07:15:00,181.46,181.46,181.4,181.44,5625.0
2021-12-13 07:14:00,181.45,181.48,181.42,181.47,4281.0
2021-12-13 07:13:00,181.5,181.5,181.45,181.45,5509.0
2021-12-13 07:12:00,181.4,181.5,181.4,181.47,12860.0
2021-12-13 07:11:00,181.34,181.44,181.32,181.44,7772.0
2021-12-13 07:10:00,181.38,181.38,181.31,181.34,4329.0
2021-12-13 07:09:00,181.35,181.38,181.35,181.35,8788.0
2021-12-13 07:08:00,181.36,181.38,181.34,181.34,5208.0
2021-12-13 07:07:00,181.23,181.4,181.23,181.39,9199.0
2021-12-13 07:06:00,181.16,181.25,181.15,181.23,14749.0
2021-12-13 07:05:00,181.29,181.29,181.16,181.16,13979.0
2021-12-13 07:04:00,181.28,181.31,181.17,181.28,8534.0
2021-12-13 07:03:00,181.25,181.28,181.2,181.25,5432.0
2021-12-13 07:02:00,181.37,181.38,181.08,181.21,41839.0
2021-12-13 07:01:00,181.07,181.3,181.04,181.3,28631.0
2021-12-13 07:00:00,181.03,181.06,181.03,181.06,1785.0
2021-12-13 06:58:00,181.15,181.15,181.04,181.04,2455.0
2021-12-13 06:57:00,181.19,181.19,181.19,181.19,514.0
2021-12-13 06:56:00,181.15,181.15,181.15,181.15,212.0
2021-12-13 06:54:00,181.14,181.14,181.1,181.1,832.0
2021-12-13 06:53:00,181.16,181.16,181.16,181.16,271.0
2021-12-13 06:52:00,181.1,181.1,181.1,181.1,339.0
2021-12-13 06:50:00,181.13,181.13,181.13,181.13,491.0
2021-12-13 06:49:00,181.03,181.03,181.03,181.03,567.0
2021-12-13 06:48:00,181.05,181.11,181.02,181.05,1900.0
2021-12-13 06:47:00,181.1,181.1,181.05,181.05,3872.0
2021-12-13 06:46:00,181.2,181.2,181.1,181.1,3068.0
2021-12-13 06:45:00,181.21,181.21,181.19,181.2,1878.0
2021-12-13 06:44:00,181.33,181.33,181.3,181.3,942.0
2021-12-13 06:43:00,181.32,181.33,181.32,181.33,783.0
2021-12-13 06:42:00,181.32,181.32,181.32,181.32,282.0
2021-12-13 06:41:00,181.31,181.31,181.31,181.31,376.0
2021-12-13 06:39:00,181.19,181.21,181.19,181.2,3324.0
2021-12-13 06:38:00,181.29,181.29,181.2,181.2,1979.0
2021-12-13 06:37:00,181.3,181.34,181.3,181.34,840.0
2021-12-13 06:36:00,181.23,181.23,181.23,181.23,261.0
2021-12-13 06:35:00,181.23,181.23,181.22,181.23,1685.0
2021-12-13 06:34:00,181.2,181.2,181.2,181.2,564.0
2021-12-13 06:32:00,181.25,181.28,181.25,181.28,1285.0
2021-12-13 06:31:00,181.29,181.29,181.1,181.1,3364.0
2021-12-13 06:30:00,181.35,181.35,181.2,181.2,3624.0
2021-12-13 06:29:00,181.31,181.31,181.3,181.3,2511.0
2021-12-13 06:26:00,181.44,181.44,181.4,181.4,2112.0
2021-12-13 06:25:00,181.45,181.45,181.44,181.45,924.0
2021-12-13 06:24:00,181.4,181.45,181.4,181.45,1570.0
2021-12-13 06:22:00,181.45,181.45,181.4,181.4,1449.0
2021-12-13 06:20:00,181.45,181.45,181.45,181.45,1284.0
2021-12-13 06:19:00,181.45,181.45,181.45,181.45,847.0
2021-12-13 06:16:00,181.45,181.46,181.45,181.46,482.0
2021-12-13 06:15:00,181.5,181.5,181.5,181.5,818.0
2021-12-13 06:14:00,181.5,181.5,181.45,181.46,2860.0
2021-12-13 06:10:00,181.48,181.48,181.45,181.45,667.0
2021-12-13 06:09:00,181.46,181.46,181.45,181.45,1510.0
2021-12-13 06:08:00,181.48,181.5,181.45,181.45,5062.0
2021-12-13 06:07:00,181.44,181.48,181.44,181.45,4772.0
2021-12-13 06:06:00,181.4,181.4,181.4,181.4,696.0
2021-12-13 06:05:00,181.37,181.4,181.37,181.4,2725.0
2021-12-13 06:04:00,181.44,181.47,181.38,181.38,5004.0
2021-12-13 06:03:00,181.39,181.39,181.39,181.39,783.0
2021-12-13 06:02:00,181.38,181.42,181.38,181.42,2209.0
2021-12-13 06:01:00,181.33,181.34,181.32,181.34,658.0
2021-12-13 06:00:00,181.39,181.4,181.39,181.4,1253.0
2021-12-13 05:59:00,181.33,181.37,181.33,181.33,1430.0
2021-12-13 05:58:00,181.3,181.32,181.3,181.32,3425.0
2021-12-13 05:57:00,181.24,181.3,181.24,181.3,2000.0
2021-12-13 05:56:00,181.3,181.35,181.3,181.35,2168.0
2021-12-13 05:54:00,181.26,181.26,181.26,181.26,185.0
2021-12-13 05:53:00,181.25,181.25,181.25,181.25,587.0
2021-12-13 05:52:00,181.32,181.32,181.28,181.28,339.0
2021-12-13 05:51:00,181.28,181.28,181.28,181.28,571.0
2021-12-13 05:50:00,181.41,181.42,181.25,181.25,7068.0
2021-12-13 05:49:00,181.39,181.42,181.39,181.42,781.0
2021-12-13 05:48:00,181.36,181.4,181.36,181.39,2632.0
2021-12-13 05:47:00,181.36,181.36,181.36,181.36,592.0
2021-12-13 05:46:00,181.32,181.34,181.32,181.32,1423.0
2021-12-13 05:45:00,181.3,181.3,181.3,181.3,2691.0
2021-12-13 05:44:00,181.31,181.32,181.3,181.3,3887.0
2021-12-13 05:43:00,181.2,181.21,181.2,181.2,2262.0
2021-12-13 05:42:00,181.2,181.2,181.2,181.2,2218.0
2021-12-13 05:41:00,181.2,181.2,181.2,181.2,4041.0
2021-12-13 05:37:00,181.15,181.15,181.15,181.15,505.0
2021-12-13 05:35:00,181.02,181.02,181.02,181.02,1008.0
2021-12-13 05:34:00,181.06,181.06,181.06,181.06,288.0
2021-12-13 05:33:00,181.07,181.07,181.07,181.07,527.0
2021-12-13 05:31:00,181.09,181.11,181.09,181.1,735.0
2021-12-13 05:30:00,181.06,181.06,181.06,181.06,607.0
2021-12-13 05:29:00,180.99,181.0,180.99,181.0,1279.0
2021-12-13 05:25:00,181.05,181.05,181.0,181.0,333.0
2021-12-13 05:24:00,181.0,181.06,181.0,181.06,3145.0
2021-12-13 05:23:00,181.07,181.08,181.07,181.08,1655.0
2021-12-13 05:22:00,181.09,181.09,181.07,181.07,859.0
2021-12-13 05:21:00,181.1,181.1,181.1,181.1,401.0
2021-12-13 05:19:00,181.07,181.07,181.07,181.07,559.0
2021-12-13 05:18:00,181.08,181.08,181.07,181.07,994.0
2021-12-13 05:15:00,181.05,181.05,181.05,181.05,786.0
2021-12-13 05:14:00,181.15,181.15,181.15,181.15,1193.0
2021-12-13 05:13:00,181.18,181.18,181.15,181.15,1428.0
2021-12-13 05:11:00,181.19,181.2,181.19,181.2,1552.0
2021-12-13 05:06:00,181.15,181.17,181.15,181.17,452.0
2021-12-13 05:05:00,181.18,181.18,181.18,181.18,670.0
2021-12-13 05:04:00,181.2,181.2,181.2,181.2,1331.0
2021-12-13 05:02:00,181.1,181.1,181.1,181.1,836.0
2021-12-13 05:01:00,181.1,181.1,181.1,181.1,1630.0
2021-12-13 05:00:00,181.08,181.1,181.08,181.1,815.0
2021-12-13 04:56:00,181.05,181.05,181.05,181.05,531.0
2021-12-13 04:55:00,181.07,181.08,181.02,181.02,5840.0
2021-12-13 04:54:00,180.97,181.05,180.92,181.05,1838.0
2021-12-13 04:53:00,181.11,181.11,180.97,181.0,8293.0
2021-12-13 04:51:00,181.2,181.2,181.2,181.2,1730.0
2021-12-13 04:50:00,181.2,181.2,181.19,181.19,1046.0
2021-12-13 04:49:00,181.14,181.14,181.14,181.14,402.0
2021-12-13 04:47:00,181.07,181.2,181.07,181.2,1382.0
2021-12-13 04:46:00,181.12,181.12,181.12,181.12,411.0
2021-12-13 04:45:00,181.13,181.16,181.13,181.16,1070.0
2021-12-13 04:44:00,181.09,181.09,181.08,181.08,1453.0
2021-12-13 04:43:00,181.15,181.15,181.05,181.05,2530.0
2021-12-13 04:42:00,181.2,181.2,181.17,181.17,681.0
2021-12-13 04:41:00,181.2,181.22,181.2,181.2,1932.0
2021-12-13 04:36:00,181.18,181.18,181.18,181.18,804.0
2021-12-13 04:35:00,181.25,181.25,181.22,181.22,1033.0
2021-12-13 04:34:00,181.28,181.28,181.25,181.26,1925.0
2021-12-13 04:33:00,181.22,181.26,181.22,181.26,1309.0
2021-12-13 04:32:00,181.23,181.23,181.23,181.23,312.0
2021-12-13 04:31:00,181.23,181.23,181.23,181.23,364.0
2021-12-13 04:30:00,181.19,181.19,181.19,181.19,574.0
2021-12-13 04:29:00,181.17,181.19,181.14,181.19,2716.0
2021-12-13 04:28:00,181.15,181.2,181.11,181.17,2776.0
2021-12-13 04:27:00,181.15,181.15,181.11,181.15,1052.0
2021-12-13 04:26:00,181.2,181.2,181.12,181.12,3954.0
2021-12-13 04:25:00,181.12,181.24,181.12,181.24,2837.0
2021-12-13 04:24:00,181.12,181.12,181.12,181.12,3378.0
2021-12-13 04:23:00,181.15,181.15,181.0,181.1,6800.0
2021-12-13 04:22:00,181.16,181.2,181.15,181.15,5225.0
2021-12-13 04:21:00,181.26,181.26,181.1,181.16,2534.0
2021-12-13 04:20:00,181.24,181.25,181.24,181.25,1363.0
2021-12-13 04:19:00,181.3,181.3,181.24,181.24,2580.0
2021-12-13 04:18:00,181.37,181.37,181.3,181.35,2373.0
2021-12-13 04:17:00,181.24,181.37,181.24,181.37,1979.0
2021-12-13 04:16:00,181.2,181.2,181.17,181.17,2341.0
2021-12-13 04:15:00,181.09,181.18,181.09,181.18,2304.0
2021-12-13 04:14:00,180.99,181.03,180.99,181.03,2441.0
2021-12-13 04:13:00,180.91,180.98,180.91,180.95,1149.0
2021-12-13 04:12:00,180.89,180.9,180.89,180.9,3532.0
2021-12-13 04:11:00,180.89,180.9,180.83,180.9,3219.0
2021-12-13 04:10:00,180.85,180.89,180.85,180.89,798.0
2021-12-13 04:09:00,180.9,180.9,180.89,180.89,744.0
2021-12-13 04:08:00,180.95,180.95,180.88,180.88,1715.0
2021-12-13 04:07:00,181.15,181.15,181.0,181.0,2638.0
2021-12-13 04:06:00,180.89,181.09,180.89,181.09,8442.0
2021-12-13 04:05:00,180.96,180.96,180.8,180.8,1367.0
2021-12-13 04:04:00,180.97,180.98,180.9,180.93,6277.0
2021-12-13 04:03:00,180.69,181.01,180.52,180.91,10868.0
2021-12-13 04:02:00,180.5,180.9,180.44,180.74,7595.0
2021-12-13 04:01:00,180.45,180.77,180.37,180.4,13331.0
2021-12-10 20:00:00,179.84,179.85,179.81,179.84,3068.0
2021-12-10 19:59:00,179.82,179.82,179.8,179.81,3571.0
2021-12-10 19:58:00,179.84,179.84,179.82,179.84,1856.0
2021-12-10 19:57:00,179.81,179.82,179.78,179.82,4501.0
2021-12-10 19:56:00,179.83,179.83,179.8,179.8,1339.0
2021-12-10 19:55:00,179.83,179.83,179.83,179.83,1262.0
2021-12-10 19:54:00,179.83,179.83,179.83,179.83,385.0
2021-12-10 19:53:00,179.79,179.85,179.79,179.85,721.0
2021-12-10 19:52:00,179.8499,179.8499,179.8499,179.8499,903.0
2021-12-10 19:51:00,179.8,179.82,179.8,179.8,6326.0
2021-12-10 19:50:00,179.8,179.82,179.75,179.75,4290.0
2021-12-10 19:49:00,179.7101,179.72,179.7101,179.72,868.0
2021-12-10 19:48:00,179.77,179.77,179.71,179.72,3390.0
2021-12-10 19:47:00,179.8,179.8,179.77,179.77,1329.0
2021-12-10 19:45:00,179.8,179.8,179.75,179.77,5244.0
2021-12-10 19:44:00,179.82,179.82,179.8,179.8,1610.0
2021-12-10 19:43:00,179.82,179.82,179.78,179.82,1958.0
2021-12-10 19:41:00,179.76,179.85,179.76,179.84,4664.0
2021-12-10 19:40:00,179.81,179.81,179.77,179.77,814.0
2021-12-10 19:39:00,179.8,179.83,179.8,179.83,1005.0
2021-12-10 19:38:00,179.84,179.84,179.8,179.8,694.0
2021-12-10 19:37:00,179.83,179.85,179.8,179.82,2407.0
2021-12-10 19:36:00,179.84,179.85,179.82,179.82,3637.0
2021-12-10 19:35:00,179.86,179.86,179.86,179.86,560.0
2021-12-10 19:34:00,179.86,179.87,179.86,179.86,1796.0
2021-12-10 19:32:00,179.85,179.88,179.85,179.88,668.0
2021-12-10 19:31:00,179.88,179.88,179.85,179.85,7528.0
2021-12-10 19:30:00,179.94,179.94,179.9,179.9,2276.0
2021-12-10 19:29:00,179.93,179.94,179.92,179.94,2765.0
2021-12-10 19:28:00,179.92,179.92,179.9,179.9,1043.0
2021-12-10 19:27:00,179.91,179.94,179.9,179.92,1899.0
2021-12-10 19:26:00,179.91,179.91,179.91,179.91,559.0
2021-12-10 19:25:00,179.88,179.88,179.88,179.88,149.0
2021-12-10 19:24:00,179.89,179.9,179.89,179.9,1416.0
2021-12-10 19:23:00,179.89,179.89,179.85,179.85,1553.0
2021-12-10 19:22:00,179.91,179.93,179.89,179.89,2850.0
2021-12-10 19:21:00,179.93,179.93,179.93,179.93,434.0
2021-12-10 19:20:00,179.91,179.91,179.9,179.9,590.0
2021-12-10 19:19:00,179.92,179.9301,179.91,179.91,1526.0
2021-12-10 19:18:00,179.89,179.9,179.89,179.9,770.0
2021-12-10 19:17:00,179.89,179.89,179.89,179.89,836.0
2021-12-10 19:16:00,179.88,179.89,179.88,179.89,672.0
2021-12-10 19:15:00,179.88,179.88,179.88,179.88,817.0
2021-12-10 19:14:00,179.8901,179.9,179.89,179.89,1649.0
2021-12-10 19:13:00,179.9,179.9,179.89,179.9,954.0
2021-12-10 19:12:00,179.88,179.88,179.88,179.88,332.0
2021-12-10 19:11:00,179.83,179.84,179.83,179.84,1243.0
2021-12-10 19:10:00,179.83,179.83,179.83,179.83,486.0
2021-12-10 19:09:00,179.82,179.89,179.82,179.89,3853.0
2021-12-10 19:08:00,179.88,179.9,179.85,179.89,6056.0
2021-12-10 19:07:00,179.83,179.88,179.83,179.8799,4261.0
2021-12-10 19:06:00,179.77,179.85,179.77,179.85,2785.0
2021-12-10 19:05:00,179.75,179.76,179.75,179.75,2109.0
2021-12-10 19:04:00,179.72,179.72,179.7,179.72,1597.0
2021-12-10 19:03:00,179.69,179.72,179.69,179.7,4134.0
2021-12-10 19:02:00,179.69,179.71,179.69,179.71,1756.0
2021-12-10 19:01:00,179.65,179.65,179.63,179.63,530.0
2021-12-10 19:00:00,179.65,179.68,179.65,179.65,1442.0
2021-12-10 18:59:00,179.6,179.64,179.6,179.6,631.0
2021-12-10 18:58:00,179.6001,179.65,179.6,179.65,2425.0
2021-12-10 18:57:00,179.57,179.6,179.55,179.6,1554.0
2021-12-10 18:56:00,179.59,179.59,179.57,179.57,1650.0
2021-12-10 18:55:00,179.55,179.58,179.55,179.58,1579.0
2021-12-10 18:54:00,179.57,179.57,179.55,179.57,1022.0
2021-12-10 18:53:00,179.55,179.55,179.55,179.55,870.0
2021-12-10 18:52:00,179.53,179.54,179.53,179.54,915.0
2021-12-10 18:51:00,179.5599,179.5599,179.53,179.53,1241.0
2021-12-10 18:50:00,179.51,179.51,179.51,179.51,2358.0
2021-12-10 18:49:00,179.51,179.51,179.5,179.5,669.0
2021-12-10 18:48:00,179.56,179.58,179.52,179.52,2335.0
2021-12-10 18:47:00,179.52,179.52,179.51,179.51,962.0
2021-12-10 18:45:00,179.5,179.52,179.5,179.52,2535.0
2021-12-10 18:44:00,179.51,179.51,179.5,179.5,748.0
2021-12-10 18:43:00,179.52,179.52,179.52,179.52,936.0
2021-12-10 18:42:00,179.52,179.52,179.52,179.52,428.0
2021-12-10 18:41:00,179.5101,179.5101,179.51,179.51,986.0
2021-12-10 18:40:00,179.54,179.54,179.53,179.53,1799.0
2021-12-10 18:38:00,179.57,179.57,179.56,179.56,1012.0
2021-12-10 18:37:00,179.56,179.57,179.56,179.57,2727.0
2021-12-10 18:36:00,179.6,179.6,179.6,179.6,425.0
2021-12-10 18:35:00,179.6,179.6,179.6,179.6,2526.0
2021-12-10 18:34:00,179.65,179.65,179.65,179.65,1007.0
2021-12-10 18:33:00,179.64,179.64,179.64,179.64,830.0
2021-12-10 18:32:00,179.6,179.61,179.6,179.61,2047.0
2021-12-10 18:31:00,179.62,179.64,179.62,179.64,654.0
2021-12-10 18:29:00,179.59,179.6,179.59,179.6,533.0
2021-12-10 18:28:00,179.55,179.58,179.53,179.53,1537.0
2021-12-10 18:27:00,179.6,179.6,179.6,179.6,557.0
2021-12-10 18:26:00,179.58,179.63,179.58,179.63,699.0
2021-12-10 18:25:00,179.55,179.58,179.55,179.58,556.0
2021-12-10 18:24:00,179.55,179.57,179.55,179.55,901.0
2021-12-10 18:23:00,179.53,179.53,179.53,179.53,696.0
2021-12-10 18:22:00,179.55,179.55,179.55,179.55,501.0
2021-12-10 18:20:00,179.53,179.6,179.53,179.6,752.0
2021-12-10 18:19:00,179.55,179.59,179.55,179.59,1023.0
2021-12-10 18:18:00,179.54,179.54,179.52,179.54,940.0
2021-12-10 18:16:00,179.5,179.54,179.5,179.54,5559.0
2021-12-10 18:15:00,179.54,179.54,179.54,179.54,275.0
2021-12-10 18:14:00,179.55,179.55,179.55,179.55,2054.0
2021-12-10 18:13:00,179.54,179.54,179.5,179.5,1243.0
2021-12-10 18:12:00,179.55,179.55,179.54,179.54,448.0
2021-12-10 18:11:00,179.53,179.55,179.53,179.54,1046.0
2021-12-10 18:10:00,179.58,179.59,179.55,179.55,1504.0
2021-12-10 18:09:00,179.65,179.65,179.61,179.61,2882.0
2021-12-10 18:08:00,179.7,179.7,179.64,179.64,789.0
2021-12-10 18:07:00,179.64,179.64,179.64,179.64,871.0
2021-12-10 18:06:00,179.65,179.65,179.63,179.63,893.0
2021-12-10 18:05:00,179.62,179.71,179.62,179.71,7928.0
2021-12-10 18:04:00,179.67,179.67,179.62,179.67,1322.0
2021-12-10 18:03:00,179.66,179.66,179.62,179.62,853.0
2021-12-10 18:02:00,179.65,179.65,179.65,179.65,989.0
2021-12-10 18:01:00,179.66,179.67,179.61,179.61,5010.0
2021-12-10 18:00:00,179.6,179.6,179.6,179.6,935.0
2021-12-10 17:58:00,179.55,179.55,179.55,179.55,318.0
2021-12-10 17:57:00,179.58,179.6,179.55,179.6,1764.0
2021-12-10 17:56:00,179.57,179.57,179.57,179.57,692.0
2021-12-10 17:55:00,179.59,179.59,179.54,179.54,1739.0
2021-12-10 17:54:00,179.59,179.65,179.59,179.6,2695.0
2021-12-10 17:53:00,179.58,179.59,179.5501,179.59,2059.0
2021-12-10 17:52:00,179.55,179.55,179.55,179.55,257.0
2021-12-10 17:51:00,179.55,179.55,179.55,179.55,270.0
2021-12-10 17:50:00,179.55,179.55,179.51,179.51,787.0
2021-12-10 17:49:00,179.49,179.49,179.49,179.49,662.0
2021-12-10 17:48:00,179.5,179.5,179.49,179.49,690.0
2021-12-10 17:47:00,179.55,179.55,179.5,179.5,2852.0
2021-12-10 17:46:00,179.5,179.5,179.5,179.5,296.0
2021-12-10 17:45:00,179.57,179.57,179.57,179.57,467.0
2021-12-10 17:44:00,179.47,179.58,179.47,179.58,6584.0
2021-12-10 17:43:00,179.48,179.48,179.47,179.47,685.0
2021-12-10 17:42:00,179.47,179.47,179.45,179.47,974.0
2021-12-10 17:41:00,179.49,179.49,179.47,179.47,1537.0
2021-12-10 17:40:00,179.44,179.44,179.44,179.44,318.0
2021-12-10 17:38:00,179.44,179.49,179.44,179.49,2166.0
2021-12-10 17:37:00,179.46,179.46,179.42,179.43,1397.0
2021-12-10 17:36:00,179.47,179.49,179.42,179.49,8274.0
2021-12-10 17:35:00,179.53,179.54,179.48,179.49,2763.0
2021-12-10 17:34:00,179.54,179.54,179.48,179.49,3499.0
2021-12-10 17:33:00,179.55,179.55,179.55,179.55,308.0
2021-12-10 17:32:00,179.5,179.56,179.5,179.56,1864.0
2021-12-10 17:31:00,179.52,179.52,179.5,179.5,1407.0
2021-12-10 17:30:00,179.54,179.55,179.54,179.55,774.0
2021-12-10 17:29:00,179.59,179.59,179.5,179.5,1602.0
2021-12-10 17:28:00,179.55,179.65,179.5,179.6,9380.0
2021-12-10 17:27:00,179.57,179.63,179.55,179.55,3609.0
2021-12-10 17:26:00,179.65,179.65,179.6,179.6,2630.0
2021-12-10 17:25:00,179.63,179.63,179.63,179.63,1701.0
2021-12-10 17:24:00,179.63,179.63,179.6,179.6,1314.0
2021-12-10 17:23:00,179.67,179.67,179.63,179.63,2210.0
2021-12-10 17:22:00,179.59,179.65,179.59,179.65,2429.0
2021-12-10 17:21:00,179.57,179.58,179.57,179.58,1626.0
2021-12-10 17:20:00,179.58,179.59,179.58,179.59,544.0
2021-12-10 17:19:00,179.57,179.6,179.57,179.6,3578.0
2021-12-10 17:18:00,179.57,179.57,179.57,179.57,1084.0
2021-12-10 17:17:00,179.57,179.57,179.57,179.57,525.0
2021-12-10 17:16:00,179.6,179.6,179.55,179.55,1024.0
2021-12-10 17:15:00,179.6,179.6,179.6,179.6,1291.0
2021-12-10 17:14:00,179.58,179.6,179.58,179.59,1516.0
2021-12-10 17:13:00,179.52,179.58,179.45,179.58,1289578.0
2021-12-10 17:12:00,179.51,179.52,179.51,179.52,1894.0
2021-12-10 17:11:00,179.5,179.52,179.5,179.52,1712.0
2021-12-10 17:10:00,179.5,179.52,179.5,179.52,954.0
2021-12-10 17:09:00,179.5,179.51,179.5,179.51,1790.0
2021-12-10 17:08:00,179.5,179.5299,179.5,179.5,2760.0
2021-12-10 17:07:00,179.52,179.52,179.52,179.52,561.0
2021-12-10 17:06:00,179.51,179.51,179.51,179.51,448.0
2021-12-10 17:05:00,179.5601,179.5601,179.5,179.51,10866.0
2021-12-10 17:04:00,179.58,179.6,179.57,179.58,3118.0
2021-12-10 17:03:00,179.6,179.6,179.5801,179.5801,3895.0
2021-12-10 17:02:00,179.58,179.6,179.58,179.6,3462.0
2021-12-10 17:01:00,179.58,179.58,179.58,179.58,344.0
2021-12-10 17:00:00,179.58,179.58,179.56,179.58,1680.0
2021-12-10 16:59:00,179.5601,179.6,179.5601,179.57,900572.0
2021-12-10 16:58:00,179.6,179.64,179.45,179.61,16080.0
2021-12-10 16:57:00,179.65,179.68,179.61,179.65,1982.0
2021-12-10 16:56:00,179.7,179.75,179.68,179.68,4214.0
2021-12-10 16:55:00,179.6,179.69,179.56,179.69,5003.0
2021-12-10 16:54:00,179.57,179.59,179.57,179.59,1431.0
2021-12-10 16:53:00,179.54,179.54,179.45,179.54,26052.0
2021-12-10 16:52:00,179.53,179.55,179.52,179.53,3838.0
2021-12-10 16:51:00,179.5,179.54,179.5,179.54,1293.0
2021-12-10 16:50:00,179.48,179.52,179.48,179.52,776.0
2021-12-10 16:49:00,179.51,179.52,179.5,179.52,1401.0
2021-12-10 16:48:00,179.5,179.5,179.5,179.5,705.0
2021-12-10 16:47:00,179.5,179.5,179.48,179.48,536.0
2021-12-10 16:46:00,179.5,179.5,179.48,179.48,1110.0
